mesure_id,annee,mois,jour,heure,minute,valeur,unite,camera_id
270,2025,8,18,8,45,146.0,px max,SIM1
271,2025,8,18,8,45,90.0,count sample,SIM1
272,2025,8,18,9,15,144.9111111111111,px moyen,SIM1
273,2025,8,18,9,15,143.0,px min,SIM1
274,2025,8,18,9,15,147.0,px max,SIM1
275,2025,8,18,9,15,90.0,count sample,SIM1
276,2025,8,18,9,45,145.83333333333334,px moyen,SIM1
277,2025,8,18,9,45,144.0,px min,SIM1
278,2025,8,18,9,45,147.0,px max,SIM1
279,2025,8,18,9,45,90.0,count sample,SIM1
280,2025,8,18,10,15,141.53333333333333,px moyen,SIM1
281,2025,8,18,10,15,138.0,px min,SIM1
282,2025,8,18,10,15,144.0,px max,SIM1
283,2025,8,18,10,15,90.0,count sample,SIM1
284,2025,8,18,10,45,143.92222222222222,px moyen,SIM1
285,2025,8,18,10,45,118.0,px min,SIM1
286,2025,8,18,10,45,148.0,px max,SIM1
287,2025,8,18,10,45,90.0,count sample,SIM1
288,2025,8,18,11,15,145.46666666666667,px moyen,SIM1
289,2025,8,18,11,15,144.0,px min,SIM1
290,2025,8,18,11,15,147.0,px max,SIM1
291,2025,8,18,11,15,90.0,count sample,SIM1
295,2025,8,22,20,45,0.0,count sample,SIM1
299,2025,8,22,21,0,0.0,count sample,SIM1
303,2025,8,22,21,15,0.0,count sample,SIM1
307,2025,8,22,21,30,0.0,count sample,SIM1
311,2025,8,22,21,45,0.0,count sample,SIM1
315,2025,8,22,22,0,0.0,count sample,SIM1
319,2025,8,22,22,15,0.0,count sample,SIM1
323,2025,8,22,22,30,0.0,count sample,SIM1
324,2025,8,22,22,45,0.0,px moyen,SIM1
325,2025,8,22,22,45,0.0,px min,SIM1
326,2025,8,22,22,45,0.0,px max,SIM1
327,2025,8,22,22,45,30.0,count sample,SIM1
328,2025,8,22,23,0,0.0,px moyen,SIM1
329,2025,8,22,23,0,0.0,px min,SIM1
330,2025,8,22,23,0,0.0,px max,SIM1
331,2025,8,22,23,0,30.0,count sample,SIM1
332,2025,8,22,23,30,157.43333333333334,px moyen,SIM1
333,2025,8,22,23,30,127.0,px min,SIM1
334,2025,8,22,23,30,180.0,px max,SIM1
335,2025,8,22,23,30,30.0,count sample,SIM1
336,2025,8,22,23,45,110.36666666666666,px moyen,SIM1
337,2025,8,22,23,45,48.0,px min,SIM1
338,2025,8,22,23,45,129.0,px max,SIM1
339,2025,8,22,23,45,30.0,count sample,SIM1
340,2025,8,23,0,0,128.73333333333332,px moyen,SIM1
341,2025,8,23,0,0,116.0,px min,SIM1
342,2025,8,23,0,0,139.0,px max,SIM1
343,2025,8,23,0,0,30.0,count sample,SIM1
344,2025,8,23,0,15,215.66666666666666,px moyen,SIM1
345,2025,8,23,0,15,178.0,px min,SIM1
